sample_std,sample_scaled,sample_shift_scaled
0.352813,-0.920093,5.73184
-0.078177,0.122477,4.79942
-1.21462,-0.437075,5.54861
0.915102,-0.128506,3.19569
0.718914,-1.3568,1.69913
-1.1945,0.924387,4.54527
-0.379069,2.73628,4.67916
-0.744267,-0.741701,7.11402
0.373945,-1.06945,5.93648
0.0544214,2.25732,6.30692
1.07143,0.261263,6.97168
0.773714,1.81405,5.34792
-0.982733,1.57727,6.46303
-0.227179,0.718415,6.46793
-0.0643464,-2.84908,4.62713
-0.15603,1.60694,2.55784
0.0792229,-0.950924,3.24454
0.101695,1.45004,1.7694
-0.494905,0.155212,7.23837
0.36419,-1.25712,4.79136
0.842979,2.2433,5.54879
-0.883304,0.829691,3.57685
0.945795,-2.20822,4.39305
0.849358,0.100897,8.59042
0.40328,-2.4883,2.01289
-0.39768,1.35115,5.64813
0.270885,0.324405,4.13348
-0.21226,0.624325,5.53247
0.593707,1.30232,3.23425
0.0598675,-3.84074,3.86299
-0.437034,-0.517438,5.20757
-0.373545,2.5621,5.39862
-0.102574,-0.36569,5.88968
0.0305662,-1.09123,4.64052
1.1616,0.278622,5.4657
-0.107413,-0.201219,6.70578
0.116878,-3.7894,5.39848
0.375275,1.94061,2.96831
-0.927262,0.0185284,5.60756
-0.217193,-0.532941,3.91556
0.84153,0.313246,4.05904
-0.704354,-1.65615,6.30488
-0.739659,0.914431,2.21981
0.321504,-0.12833,4.96121
0.257909,0.992107,1.06427
1.47734,-3.92475,0.652299
-0.759468,-0.338236,3.6273
0.538084,-1.79365,4.7429
-1.25148,-0.53976,1.80983
0.362018,0.0453252,4.77227
0.742494,-1.37823,6.61573
0.807934,1.0644,5.1257
-0.533021,0.23536,7.35914
-0.295861,0.0494603,8.51763
-0.255916,-0.79068,4.94876
-0.432745,-3.02008,8.18971
-0.0353034,0.104642,5.2241
0.75968,-1.09449,1.95081
0.466606,1.09438,4.86004
-0.645694,0.511653,3.6957
-0.627236,-0.50973,4.03156
-0.441822,0.389745,3.75082
0.015585,-2.10593,0.489835
-0.700938,1.30294,6.39714
-1.86929,-3.2683,5.35885
-0.501666,-1.47453,6.64434
-0.214706,-0.111191,4.97184
-0.00176775,0.518006,4.12016
-1.60549,-1.2946,4.21389
-0.0712499,0.0729893,4.63995
0.0372091,-0.705422,3.60725
-1.52159,-0.290587,5.23969
0.710693,-2.22848,2.36553
-0.534035,-0.787536,5.35864
-1.35206,-3.36627,7.14075
0.186207,0.100862,5.79256
-1.24205,0.829502,3.0472
-0.0490652,0.961848,6.1771
-1.58971,0.550673,5.87196
0.291471,-1.1263,1.80536
0.957685,0.768001,3.14433
-0.49767,-1.0715,3.61147
-0.120863,-0.0599047,4.18672
-0.888959,-0.367418,7.94772
-1.42149,4.0706,6.05191
0.554919,-0.111814,3.24841
0.432548,0.0999306,2.56368
-0.795669,-0.956487,5.0101
-0.462835,1.49784,3.70259
0.590909,2.58355,5.04751
0.619741,-0.875266,4.77747
0.386211,-0.360845,6.4813
0.401501,0.424441,4.13717
0.0380337,1.54275,5.58198
-1.10955,0.423026,3.54777
0.385055,0.906955,7.68913
-0.23742,0.287873,7.55316
0.0752318,-0.263528,2.20907
-0.852865,0.247351,8.04362
-0.976414,-0.0929609,7.68282
-0.0944567,-0.973607,6.21607
0.626015,0.489221,5.32683
1.34389,0.187422,6.41366
0.450168,-1.53909,2.77329
0.795035,0.158958,3.42364
0.481291,-1.4601,4.66095
0.897937,-1.19332,3.53106
1.21674,-1.77166,4.01959
2.09654,3.06232,7.14166
-0.70821,-1.02707,4.55535
0.159773,-1.54944,7.55954
-0.715462,1.79215,4.04118
1.27585,-2.69652,6.84408
-0.319329,0.45887,6.05621
-0.471787,-0.0114889,5.527
-0.504166,-0.0327095,4.86998
-0.241731,-0.18001,3.70504
-0.243847,-0.808509,6.86301
-0.296285,0.30799,4.50841
0.389151,0.215093,3.7494
0.312397,1.33302,5.34055
0.139003,1.2487,4.9788
-0.599125,0.769236,5.07266
1.48827,0.776973,4.35354
-1.18138,-1.02423,4.29056
0.430152,0.418854,1.18808
-0.367118,1.35494,5.59158
0.236948,-1.21247,8.39985
1.10363,1.16006,4.47091
1.40909,1.33488,4.36426
-0.689134,1.07954,6.09912
-1.83625,1.70644,3.28563
0.660602,-0.705041,8.31786
1.02552,0.867873,1.76304
-1.49937,-0.970192,5.89341
-0.941758,0.300956,2.51567
0.742572,2.11482,4.66913
-0.674393,-1.37941,3.0655
0.512434,1.42309,5.75663
-0.636419,1.47143,6.12563
-1.1774,0.944864,4.29797
0.0621808,-1.02691,6.87565
-0.192588,-1.26438,3.81877
0.475984,-0.30384,4.87872
-0.401614,-0.572034,3.67335
-0.46276,-0.584098,7.45469
0.21928,0.915082,4.95027
3.00625,4.08515,3.94481
-0.794681,3.37587,6.29233
-0.38678,1.90386,6.48933
-0.64358,-0.743587,4.94383
-0.0202898,2.12931,4.98871
-0.115642,-0.736755,4.16988
-0.37506,1.19292,4.18228
0.617882,0.935409,4.35941
0.534821,1.14859,5.32019
-0.545723,-2.46559,8.72484
0.401387,1.54248,5.7672
0.0045547,-0.0743291,6.17088
-0.181354,-1.61768,4.30833
-0.733075,1.95618,5.99139
1.51066,-2.68365,2.8159
0.483032,0.47822,4.61609
-0.769273,-0.811268,5.29377
0.457798,-0.255386,4.97523
-0.10626,-2.62306,5.91764
-0.137526,0.362321,5.67357
-0.390345,-1.16246,5.8507
-0.207268,0.79196,3.54411
0.478846,-2.86227,6.38006
-1.51199,0.449854,4.6827
-0.166969,0.13517,3.39387
1.01058,1.07185,4.43682
-1.63477,-0.777803,4.89385
-0.927127,-3.40696,6.13819
-0.3866,-0.350716,4.74175
0.156467,-0.188969,5.90939
-1.53663,-3.06953,4.1355
-1.60531,4.96593,5.76446
0.205151,-2.16579,6.05807
-0.829161,-2.33771,5.55845
-0.805616,3.35461,3.48059
-0.804809,-0.617325,6.52018
-0.5532,0.689176,5.41959
1.27051,0.783489,5.49237
-0.24518,-1.53072,5.58739
-0.845296,1.67229,6.12524
0.0428936,0.437019,5.71669
-0.730193,-1.12101,4.78838
1.09017,-0.267299,6.73659
-0.326163,-0.901838,5.94531
-0.433764,-0.767509,4.80093
-0.772358,-0.973545,5.02127
1.01224,2.60986,3.61855
1.07373,1.73205,4.35743
1.60447,0.989666,5.93584
0.145724,2.00746,4.82553
-0.000700917,-1.63161,6.65755
0.798899,-2.92266,7.99428
0.441032,0.885825,5.16336
-0.182333,-0.133484,4.14075
-0.0178695,-2.13253,5.7119
-0.382225,0.442973,3.80368
0.13515,3.36315,3.49785
0.652383,-0.76389,3.945
0.186128,3.39832,6.25769
-1.406,0.629943,4.94259
-0.677148,1.19554,5.58105
0.629208,2.16735,4.70844
-0.976195,3.30943,3.81031
-0.297948,0.2225,-0.610549
0.988454,0.922866,4.23143
0.608168,1.52997,4.56357
0.0853042,-1.29041,5.21698
-0.430483,-0.970714,4.88034
-0.135659,-0.330287,3.26933
0.694355,0.0687724,5.81523
-0.424282,-4.16723,6.06781
0.407546,-0.640121,6.50919
0.162547,1.10111,5.25056
0.554688,-0.073758,4.71788
0.928376,-1.43873,4.73898
-0.356056,2.97646,6.10902
-0.218006,-1.94445,5.67203
1.26647,1.18453,5.40466
-0.820955,0.242632,4.39288
-0.0490401,0.318277,5.47962
1.63815,1.68275,4.48064
-0.238488,-0.189608,6.92045
-1.12872,0.0682301,6.61664
0.358812,2.44573,6.21147
0.67201,1.55137,5.98441
0.539303,0.0880877,7.51653
0.164446,-1.4118,4.7433
-0.144078,1.06957,5.54086
0.58002,1.70583,4.83369
-0.130622,1.09322,3.7177
0.16264,1.45397,3.62177
-0.946997,-0.437935,4.25635
-0.631195,-1.65304,4.64047
0.831468,-1.29498,7.05994
-0.543337,2.03889,4.02262
0.977096,-2.68391,4.78909
-0.128957,-1.34398,6.4784
-1.16226,1.5741,2.46522
-0.456482,0.437282,3.78524
-0.951178,1.93652,2.78227
1.05188,-0.835979,3.81986
-0.314244,-2.69315,5.62303
0.419158,2.37681,4.89512
-0.584084,-0.324706,3.76996
0.174455,-0.0297224,4.62756
-1.86463,-1.95177,4.52807
-0.257858,-0.707367,0.934067
0.723213,3.47263,3.83225
-0.912319,1.79938,7.24671
0.761708,1.0795,4.52783
-0.742953,1.03484,5.22171
-0.294562,0.771226,7.55549
0.0757483,-0.824913,6.03985
1.12904,-0.590766,5.70265
-0.804319,1.38477,6.40217
1.46813,-0.640714,5.79648
-1.18694,-0.841053,4.60031
-0.209915,1.84289,6.6493
-1.12721,3.76266,4.62424
-0.21006,0.565962,4.94934
-0.307653,-0.107811,6.2661
0.1258,-0.056369,4.95769
0.095758,0.55119,6.08546
-0.619982,0.867297,3.89649
1.52637,-0.0506621,4.5656
-0.040406,2.33708,5.12047
1.84672,-1.04248,6.06388
0.727069,-0.816713,3.97705
1.36658,0.491265,4.15702
0.254276,0.202764,3.74407
-0.431007,-1.42988,3.8622
0.145632,0.973429,4.94384
-0.14936,-0.513721,1.70591
-0.805861,1.79298,4.94809
-0.67924,-1.40805,1.7863
0.143304,1.2426,7.65654
-0.677763,-1.03961,5.54737
0.12566,-1.30177,7.26761
-1.07252,0.811208,5.12696
-1.00887,-0.0525654,5.56045
-0.614696,0.336061,5.5282
0.333415,3.28541,5.71777
0.936211,2.41841,5.93858
0.624327,0.828789,2.65323
0.951695,-1.04803,6.99262
-0.443833,-1.45815,5.0642
0.345507,2.42488,3.89096
-0.619242,0.79961,4.29722
0.015706,0.401158,4.53865
1.18805,1.28139,6.52615
0.66358,-0.387448,5.45906
0.54903,0.91124,7.60913
0.141957,1.30205,6.95528
-0.565247,1.16049,2.72682
0.588871,0.359714,4.18293
0.204759,1.06208,7.01609
0.587052,0.713102,5.47228
-0.332101,1.06984,5.65555
0.517072,-3.13799,5.14212
-1.21111,0.0692939,5.62035
-0.675268,-2.07052,3.67648
1.75184,0.452354,3.655
0.470027,-0.597887,8.01411
-0.954785,-3.14419,3.57828
0.205758,0.455323,4.9395
-0.438907,-0.971086,3.30165
-0.0233916,1.58201,6.02165
1.92282,0.0702727,7.08574
-0.711803,0.66006,4.08127
-0.166086,2.46203,5.02763
-1.40578,0.782459,5.72772
1.89145,1.23494,3.23057
-0.59146,-1.09351,5.41942
-0.953456,0.570891,2.08838
-0.437262,0.573131,4.25925
-0.250653,-0.329227,4.7152
-0.730987,-1.00023,1.95302
-0.711014,2.88206,3.72455
1.22422,-0.225072,3.84289
-0.00865666,-1.09685,4.60699
0.391019,0.881318,4.76399
-0.268639,0.538166,4.29949
-0.0914009,-0.200171,5.49507
-0.0512051,-0.70781,5.10485
0.205774,-0.851998,6.89424
-0.529092,-3.80639,3.41416
0.377949,-0.0545515,6.01717
1.11904,1.3181,5.35898
-0.123174,1.50924,3.66091
-1.30067,0.763888,4.34106
0.104427,-0.469092,4.67923
-0.469241,1.4816,6.47466
-0.239648,1.39057,6.34105
0.397179,-0.401896,7.45127
0.355246,1.40689,6.72918
1.14368,-1.54964,4.19919
-0.136504,0.302223,5.71998
0.709829,-0.638409,3.94936
-1.61205,-4.94199,3.99512
0.807203,4.35164,5.51154
0.733396,-1.05743,5.47325
1.02798,0.827394,2.538
0.195572,-3.81177,2.54883
0.35824,0.0984057,4.84202
-0.839457,0.477984,3.78103
1.12058,-0.790222,4.37556
-0.813561,2.18331,4.1072
-0.276743,2.02773,5.74251
-0.0748408,1.10232,5.61199
0.755989,2.50639,3.85493
1.37992,0.292828,5.59032
1.40499,-0.924938,6.94647
-0.750522,1.6322,6.74927
-0.785981,0.0969025,4.72708
0.117446,1.87415,5.08635
-0.935418,0.902628,5.96572
-1.00813,-0.986748,4.37855
-0.266501,-0.382814,5.23095
0.190327,-0.32643,6.56407
0.561441,1.13519,4.63569
0.631291,0.0233149,3.863
0.425609,-0.310328,4.19044
0.145495,-1.46142,3.68821
-0.461706,-1.46184,4.2149
-0.441868,0.469331,3.57143
1.36732,1.40459,1.08841
0.0317634,-1.04952,3.85262
0.175533,0.561527,4.79662
1.06024,0.0930391,5.46399
-0.875621,0.148555,3.53074
0.154308,1.30519,5.33611
0.472083,2.75004,6.348
-1.06895,-0.240652,5.00321
0.439801,-0.177532,3.77598
1.47288,0.301276,1.10038
0.00522706,0.316593,6.23906
-0.574059,0.533546,2.85998
0.280432,-0.487058,5.9464
1.46338,3.51319,3.7855
-0.857945,-0.871943,5.13199
0.653132,-1.21184,6.11561
-0.110933,2.12762,5.32036
0.728833,-0.0372401,5.24894
0.0748605,0.656061,4.02809
0.281144,0.418416,2.57127
0.304254,-1.88436,4.86017
-0.215256,-2.29107,3.83978
0.485086,-1.26701,5.31881
-0.642966,1.03509,4.19838
-0.524173,-1.89789,6.07612
-2.3995,1.60897,5.65932
0.678158,0.524194,10.454
-0.927151,-1.28645,5.93531
0.0970871,1.14611,1.82554
-0.411642,-0.233594,3.26799
0.223209,-0.603875,3.10319
0.230331,-4.69316,2.39009
-0.413425,-2.4501,3.92035
-1.11752,-2.95255,4.33046
0.8111,0.916509,4.39681
0.500238,3.32474,3.50274
-0.437622,-0.114817,5.27762
0.146205,0.734154,5.60987
-0.76525,0.836159,5.87556
0.547345,-0.42719,6.62665
0.478607,-0.216032,6.56346
-0.563436,-0.164933,6.83266
-0.165179,1.20799,4.15992
0.711328,-0.932549,5.55616
1.22692,0.17436,2.93223
0.854563,0.129507,2.16002
2.41351,-0.542578,5.04912
0.0942152,-1.98398,3.29893
-1.95051,-4.42158,3.96417
-1.05174,0.584252,3.78835
2.01175,0.12978,2.71764
-0.484559,0.228277,6.01007
0.300416,1.42182,3.20192
-0.290438,1.05133,4.09237
-1.59327,-1.47105,4.34302
-1.26662,0.290423,6.41039
-1.13785,0.227921,6.69251
0.148472,-0.67158,4.36033
0.954982,0.845927,5.078
-0.401845,-1.10021,3.6666
1.06929,-1.97212,3.29438
1.48002,0.299258,3.87004
0.0175933,-1.33192,0.588708
-1.71229,0.338691,4.53555
0.861004,-1.38593,5.73473
-0.74087,-0.502027,4.88122
0.0713146,0.713225,4.29973
-0.0138334,-0.836067,6.01684
1.5718,0.117731,3.84475
0.0861335,-3.13066,4.92817
0.131821,-0.65268,6.68669
1.32486,-0.450304,1.02763
-0.827138,2.26855,6.75471
-0.760747,-0.0721607,5.20714
-0.0150381,-1.05831,3.02035
-0.639616,0.491492,1.48096
-0.0931161,-2.30649,3.87851
-0.111805,0.576259,4.46129
-1.27687,2.22937,6.89594
0.305639,-2.81544,4.54476
-1.11853,-0.38066,3.73017
0.0303369,0.840623,4.76603
-1.52047,0.595822,3.44605
1.0784,0.223291,4.34879
0.695298,-1.79978,4.32189
-0.20699,-0.163444,3.99225
0.718631,-0.465321,5.04397
0.999795,1.18981,4.98682
0.0922947,-0.363741,3.97968
-0.744012,-0.435449,3.93673
-1.57696,-0.846076,3.54147
0.26451,0.298544,7.68273
-0.651186,2.28839,6.79613
0.446153,1.50181,4.26497
-0.186713,-1.83406,4.68258
0.687244,0.365425,3.09819
-0.385197,1.08858,6.54924
-0.696473,0.0412645,3.92453
-0.896183,2.01795,4.71991
-0.093514,1.46873,4.36643
0.819066,-0.512734,4.13086
-0.409936,0.231435,6.90791
0.295195,0.99687,2.68213
0.254588,-1.61393,7.12057
-0.138942,-1.83016,3.78599
1.50638,1.3264,3.67445
-0.428979,0.448047,8.63453
-1.00945,2.18495,6.36812
0.517144,0.217701,5.385
1.33381,4.40252,5.54802
0.543868,1.12461,3.65339
-0.634154,-1.67478,6.73677
-0.258477,-1.50081,8.05683
-0.197119,-0.137446,4.49801
0.760154,-1.89024,5.58174
-1.1969,0.866688,4.27476
-0.659294,-1.92382,4.15051
0.28658,0.0143875,6.97574
-1.30229,-0.308768,4.34489
-0.385698,-1.28816,4.02174
-0.886241,0.798997,4.6363
-0.926641,-1.91452,2.56224
0.12284,-2.21927,6.01654
-0.790291,-0.0081661,5.69544
-0.302686,-0.682742,3.64627
-0.619793,-0.909971,6.56884
0.551368,0.302611,6.30293
-0.0361643,0.731015,3.69556
0.297262,-0.241746,8.83624
0.437155,0.984631,4.76704
-0.132122,-2.16017,4.51869
0.0992412,1.85062,4.87394
-1.20255,0.412897,2.82398
-0.761086,0.0967697,6.27633
-1.12207,-0.444672,5.04983
0.676804,3.01093,3.36306
-0.801576,-0.939772,7.18981
-0.615893,-1.0357,4.98384
0.163414,-0.0867465,7.17457
0.879517,-0.306602,10.1104
0.992403,-1.30239,6.39068
-0.250079,-0.376297,8.11919
-0.550429,-0.250729,5.70519
0.39055,-1.44223,5.30337
-0.220231,0.363226,4.43082
0.279822,1.0811,6.73288
-0.0878027,1.47817,6.5095
0.623116,-0.00812261,3.87535
-0.899781,0.947375,5.77754
-0.198913,-0.385021,4.64004
0.176691,0.231351,3.32508
-0.67018,0.613671,7.83786
0.353948,-0.868496,3.69313
-0.123229,3.6935,4.92883
-0.985131,-1.60109,5.78375
0.173718,0.427052,3.69921
-0.141147,0.157655,3.2052
-0.0165973,-1.61337,5.81467
-0.00427877,-1.79493,5.55432
0.196041,0.0345617,4.98796
1.05752,-1.01633,3.60231
0.0512423,-0.00909403,4.95026
-0.540901,0.0138907,6.95379
0.0590684,2.80486,5.74243
-0.217133,2.25256,7.12691
0.326342,-0.717645,6.67656
0.657376,-3.03478,7.29636
-0.697923,-1.24868,2.70283
0.715694,0.078306,5.40384
0.0805514,-0.912187,5.742
0.482954,1.34244,4.03408
0.571708,0.0724486,4.13465
1.73393,2.56524,6.80498
0.107395,-1.89644,6.8264
-0.0922756,-0.473052,5.21622
-0.963702,0.768629,6.36548
-0.199813,0.195646,5.07265
-0.516494,-1.24281,6.30281
-0.172368,-0.0477366,5.60234
0.498947,-0.390382,7.36799
0.0435788,1.0632,5.27051
1.10167,4.05131,4.65205
0.439376,2.54877,4.0812
0.285513,-0.370511,4.19
0.479444,-0.532273,4.40692
-0.163496,0.273978,5.31576
0.0969971,0.599494,5.62329
-0.11169,0.735434,4.50191
-0.801409,2.98174,4.47823
-0.191053,-3.31596,4.09218
-0.194265,0.206977,4.40805
0.813997,0.157882,5.81597
-0.848675,-4.37046,4.47748
-0.427178,0.433423,4.12245
-0.296314,-1.62708,5.42018
0.203062,0.713994,6.27843
0.563432,-0.645855,7.73497
-0.415295,-2.07128,5.53142
0.259208,0.527248,6.91792
-0.0105143,-3.78762,5.17358
-0.195093,-2.79822,3.99494
0.546349,0.975098,3.70203
-0.0362712,-1.26231,5.26265
-0.192528,-1.50531,5.23879
-1.07256,0.478494,2.52629
-1.45846,-0.376817,5.85784
0.991975,0.215614,6.89428
-0.127747,0.608413,5.02749
0.232512,0.34752,4.65602
0.665445,-0.945605,2.31649
-1.05196,-0.701235,7.06155
0.541528,0.218343,6.52659
-0.0589284,1.22097,5.40255
-0.400309,-1.40821,3.58495
0.168991,-0.532452,4.88576
-0.495963,-1.49306,3.46574
-0.0879827,1.43175,5.42882
0.544571,-0.659453,4.73114
0.591731,-0.628753,5.04179
-0.596961,-2.72441,4.47913
-0.618709,-1.13761,4.15674
-0.0776501,-2.20782,5.55181
0.225869,0.236569,4.44553
-1.06044,0.569614,1.67472
-0.469682,1.26747,4.24887
-0.191857,-2.10521,3.11008
-0.906325,1.44051,4.72045
-0.010665,-1.01554,3.59882
-0.540354,-0.487213,5.682
-0.468792,-1.59417,4.60455
1.28489,0.060881,3.72878
-0.428682,0.87888,1.84944
-0.390723,0.544324,5.10331
-1.26735,0.892902,4.38622
-0.442102,0.393275,7.41631
0.297415,1.55266,6.73138
1.49319,0.977582,5.02968
-0.574716,-1.69079,4.68377
-0.307623,-0.0513414,5.95694
0.192175,3.49767,4.3719
0.0445528,0.159476,5.71133
0.969336,0.459499,0.0987767
-1.62767,0.265908,4.08407
-1.43694,-1.00081,5.81524
-1.57892,2.25657,5.20527
-0.295871,3.74779,3.91467
0.246536,0.565357,2.3187
-0.406244,0.0453708,5.18713
-0.746096,-0.952451,3.0138
-0.177708,-1.7187,5.16274
1.38698,0.128494,1.51647
-0.358307,1.54395,3.75358
1.56927,2.43912,6.33051
0.793483,1.87525,5.41679
-1.66789,0.883055,5.41822
0.0348849,-2.08036,3.10559
-0.220497,0.648431,4.62987
-0.823131,0.00284531,4.21946
-0.914183,1.73337,4.56282
-0.233227,-0.290849,5.76131
0.211015,0.842815,4.37511
-0.874783,0.21555,3.8788
-0.00831983,-1.41557,3.53351
-1.87282,0.37242,4.87567
-1.67868,-2.85945,5.1053
0.00525657,-2.23903,3.48418
-1.3002,1.01397,3.82538
0.110466,-0.501517,8.67248
0.194034,-1.56544,5.58185
0.180905,0.152064,6.93775
-0.338573,-1.88696,7.58429
0.465434,-1.28971,4.47974
1.22277,2.92154,5.63828
0.16308,-0.915948,4.12872
1.11479,0.00450881,3.93342
0.182903,-0.644545,7.61689
-0.0735487,1.52968,4.9062
-0.671514,-1.67401,2.13666
0.223401,0.484778,5.11868
0.802088,-3.03832,5.44538
-0.338505,-1.11253,6.09391
0.889643,0.888764,4.85664
0.278892,-2.13244,3.51912
0.177065,-1.40184,3.74534
1.20385,-0.323371,4.85162
0.103327,-1.00825,8.27837
-0.747655,-0.563751,4.288
-0.384782,-2.41797,6.09545
0.339777,2.7717,5.34369
-0.0476511,0.734993,4.94743
0.510252,-2.07226,-0.770139
0.855418,0.178303,5.44432
-0.0896885,-0.762744,4.64258
1.03887,0.946953,5.33384
0.0549852,0.670181,3.6182
-0.490112,-0.454071,1.44567
-0.209959,0.602048,7.01669
1.38115,-0.751138,6.51996
-0.73499,-2.61356,4.01296
-0.217031,0.903133,6.64578
0.119724,0.299641,5.83405
0.01033,-2.07847,6.57961
1.66403,-1.54621,6.01062
0.344778,-1.63458,3.36864
0.132673,2.04695,9.19846
1.41968,2.98272,3.98396
1.4881,-1.92063,6.20974
-0.197814,0.414829,4.19332
-0.0743111,1.15284,4.7449
-0.261921,-0.363956,7.53221
0.67208,-0.686083,3.62242
-0.764825,-0.282999,4.59145
-0.654793,0.105782,5.28514
0.544436,0.351083,3.52557
-0.474399,1.27285,5.78908
1.16277,0.673647,5.37221
-0.24889,2.03421,6.01823
-0.369585,-0.171009,4.30741
-0.472215,-0.354891,6.02321
0.417878,0.0271244,6.04693
-0.0138517,-1.43897,4.70473
-0.338968,1.00467,6.99844
0.840338,2.78565,7.32619
-0.391347,-1.67333,2.81396
-0.00520092,1.00674,4.43898
-0.125815,1.70838,4.12404
-0.386235,2.8628,3.96958
-0.0735613,2.5712,4.26583
0.992897,-0.724869,6.20075
1.26223,-2.16366,9.50146
0.731339,1.78684,4.38292
-0.419137,-0.119984,4.11387
-0.0926688,0.842407,6.35013
0.558768,-2.5307,6.14394
0.397971,1.10507,4.06629
0.318679,0.992708,6.27506
-0.966431,1.79989,6.36771
0.0443626,4.22188,6.33642
-1.19933,-0.344251,6.65704
1.53105,0.642847,4.62628
-1.01874,-0.250508,6.8556
-1.2111,-1.08591,2.90426
-0.49656,-1.39124,4.12818
0.133937,2.70766,3.73155
-0.654886,1.4231,6.82892
1.85018,-0.0736389,5.71813
0.0582645,0.467407,2.81279
-0.0195944,-0.371978,5.94437
0.108536,0.0780929,4.61693
-0.933245,-0.747432,3.93963
0.981664,-0.478272,5.12828
0.00144402,-1.90306,6.68244
0.592993,1.36913,3.71288
0.314682,-1.34006,2.57171
0.115276,-0.270074,2.30242
1.11278,0.622099,3.05839
-0.287621,-0.582569,4.82222
-0.769416,1.5863,5.33301
-0.453124,-0.630371,7.49926
0.438728,1.20403,5.87697
-1.35104,3.93263,6.72165
1.02087,-1.72317,4.06172
-0.766451,-2.72626,2.40574
-0.702409,0.869655,6.10674
-0.13094,3.39271,2.62717
-0.140469,2.49609,5.95734
-0.277379,-0.670908,3.11391
0.948013,-1.2064,2.95196
0.370674,-2.17762,4.88577
0.570534,0.11022,4.65757
-0.587368,-1.2952,8.29377
0.576487,-2.79432,7.33674
0.118513,-0.538565,4.38086
0.5464,-0.702951,5.81402
-0.21437,0.958046,6.20318
0.713382,2.42098,3.40478
0.0204268,1.09475,4.12536
0.188224,0.497662,5.596
-0.0411749,-1.04464,5.20738
0.736816,0.278653,7.3878
0.123439,-0.366602,4.23907
0.336908,2.95194,4.57837
-0.0687363,-1.19178,3.75026
0.726582,1.08441,3.69947
-0.42528,0.24619,5.38043
-0.176775,0.638278,3.29671
-0.49891,-1.38511,6.57184
0.309034,-0.0258961,5.35776
0.12789,1.41904,2.69621
1.08239,-1.99487,3.73641
-0.217855,-0.657448,3.09903
-0.717904,-0.456667,5.50851
-0.624994,-3.4661,5.46353
0.0271268,0.699129,6.2854
0.555433,-0.225861,4.28644
0.69627,1.95624,5.39883
-0.00281266,-1.21999,5.98782
-0.675438,-0.3267,3.8976
0.285263,-0.58521,0.434721
1.30513,1.34458,7.09596
-0.179668,0.245709,5.6053
-0.894348,0.577758,4.77394
-0.26217,0.0728208,5.9149
1.13342,1.33934,6.32301
-0.411454,3.99433,4.69636
1.67502,-0.562391,5.61176
1.34799,-2.58683,4.41096
1.35611,-1.30555,5.38721
-0.129443,-0.483632,5.56878
0.24339,-0.0325387,4.68597
0.244617,2.2113,4.2325
-1.38867,0.202469,5.697
1.44483,2.13183,3.69852
0.441669,-1.94857,3.61289
-0.0286953,2.19493,4.07786
0.626386,-0.292687,5.11009
0.295948,1.75571,5.2075
0.0342428,1.86471,6.47423
-0.589557,-3.09686,3.16283
0.510979,0.73996,3.5533
0.120744,-0.459108,6.13236
0.44009,2.68519,4.80235
-0.77359,1.02397,6.72921
0.500969,0.143719,7.51734
0.509564,-2.00411,3.27487
-0.887361,0.0930909,4.43874
-0.851795,3.26435,4.37093
-0.0949648,0.528715,4.76215
-0.0957585,-0.388778,2.97223
0.16679,-0.707874,3.62062
-0.243085,-0.896612,8.22476
0.573255,-1.59393,7.75227
0.00722542,1.37702,2.94988
0.234761,-0.126152,4.55305
1.07731,-2.70308,5.38244
0.338712,-0.413387,4.85793
0.509204,1.43833,5.89822
0.558702,0.617932,2.81991
1.34106,0.296797,7.02312
-0.161156,2.67885,6.15819
-0.482497,1.28535,4.58959
0.767241,0.635215,5.67671
-0.39864,0.508634,2.00086
-0.446426,0.221961,2.21885
-0.437009,0.490834,6.39724
-0.391382,-0.460538,5.05715
0.0457506,0.767057,4.31475
1.04848,-1.5264,4.56809
-0.338485,-0.527635,1.97289
0.345844,-1.24191,8.38207
0.892876,3.1261,6.17096
-1.48535,-1.84447,4.93646
-0.0086353,-0.720629,8.2013
0.534212,0.501512,4.11664
-1.11131,0.237943,5.87551
-0.285036,1.45151,2.13569
0.134453,1.66154,4.0792
-0.526362,0.499534,5.42495
-0.639522,0.503143,5.2866
0.409002,-0.0361146,1.65669
-0.23075,-1.16698,3.82297
-0.15072,-0.78174,2.57832
0.493992,-1.78174,4.68799
0.185059,0.0310847,7.20706
-0.115119,0.771122,6.21426
-0.635263,-1.03515,7.76702
-0.381666,1.74674,3.47859
0.0435884,-1.89905,6.42735
1.69402,0.56516,4.33011
-0.285258,-3.01669,3.36416
-0.640206,-0.195924,4.63031
-0.043929,-1.12054,2.36882
0.144914,1.46621,4.12079
-0.557115,-1.52376,6.59205
0.959483,-0.917472,4.60455
-0.429163,-0.597753,6.12698
0.126501,-0.581195,4.90192
1.18851,0.958855,5.99313
-0.678801,-3.15314,3.06638
-0.451669,-0.911028,6.57321
-0.777797,0.792034,4.83172
