trivial,shift,scale,shape
0.858747,0.462957,3.08144,-1.23992
-1.1954,1.38839,4.61102,0.432617
1.67176,1.65821,3.51733,-0.0275957
0.782436,1.94691,2.36611,0.0937686
-0.0462891,2.15582,-5.97296,0.515677
-2.79025,3.77989,-0.723919,0.0930201
0.381133,3.22152,1.29488,-0.00851309
3.06825,-0.315946,-0.746835,1.06384
-1.63984,2.11393,-1.07342,-0.403005
2.36466,0.570095,0.172386,0.122952
1.6835,2.29784,3.52426,-1.07829
-0.224664,0.320331,0.284704,-0.247517
0.14501,1.41894,-0.692725,0.124111
-1.17772,0.262168,-0.651531,-0.0695028
-0.629555,1.99115,-0.704581,0.808308
-0.613939,1.19143,1.10111,0.397127
0.595806,1.69524,-2.70539,0.772562
-0.413953,0.440544,0.148277,-0.493919
-1.26543,2.85275,-1.26321,0.265982
1.10878,2.41565,-0.541251,-1.24256
-0.648752,2.35696,0.718159,-0.504652
-0.915477,-0.196875,-0.417794,-0.827446
-0.342235,2.7656,-0.913529,-0.372169
2.43412,-0.0410498,-1.6273,-0.764775
-2.39103,2.39324,0.880104,-0.303503
1.15292,1.24348,0.922035,1.29185
-0.193877,2.37461,0.272659,-0.688819
0.385916,1.57004,0.05512,0.913451
-1.49604,1.274,-4.37592,1.00556
1.62345,0.819419,-0.414867,-0.515633
-0.520922,-0.410161,-0.652821,0.470882
0.0835454,-0.281651,-2.74266,0.474965
-4.08614,2.54191,1.59748,-0.0298611
0.194101,2.44452,-3.79236,0.0922747
-0.467435,2.51111,0.793699,0.0525075
1.22759,2.54817,0.181202,-0.822579
-1.16755,1.50127,0.662855,-0.248422
-2.67881,2.40184,-1.35672,1.38359
-1.35744,3.05645,0.385636,0.535523
1.52154,1.39732,1.27318,-1.66142
-1.2208,0.686095,-1.45554,-1.38676
0.606246,-0.0790121,1.47373,-1.91006
-1.35904,2.09767,-1.79503,-1.5234
2.42583,2.57396,1.86051,-0.333862
-0.976259,2.17828,-0.145817,-0.713795
-0.557442,2.19754,-0.699587,0.00366165
1.20728,1.85585,-0.330721,-0.722694
0.507829,2.02876,0.432886,0.459093
1.1783,1.25624,-0.0839995,1.16401
-0.144517,3.01989,-0.0557707,-1.088
-1.79625,2.49018,-1.12927,0.228441
1.8517,2.10788,-0.179043,-0.399465
-0.403714,1.2437,-0.721548,-0.459402
-1.18981,-0.50458,0.33419,-0.402254
-0.566736,2.31665,-1.51203,0.588545
1.99835,1.28724,-0.583167,0.186107
-1.14401,0.843689,-5.15982,0.193594
-0.349795,0.666122,0.0731649,0.303804
0.532425,2.63214,0.653201,-1.38703
-0.919817,2.976,-0.263767,0.0281037
1.89717,0.132468,-0.138333,-1.37095
-0.537881,2.28318,0.250385,-0.406016
-1.67136,0.170581,-0.663098,-0.229276
-0.644021,4.04853,-3.77172,1.35824
-0.971661,1.84465,-0.87319,-0.1381
-0.292411,0.879731,-0.576271,-0.376688
-1.38693,3.06004,-0.632145,-0.501209
-0.0587656,1.77231,-1.28552,-0.418176
0.246391,1.50538,-1.06954,-0.0802182
-0.969526,0.788005,1.27887,-0.619459
0.205172,1.8279,2.01578,0.435803
0.82652,2.14118,1.06088,0.519781
-0.430864,2.0307,0.0516112,0.345124
-2.09092,2.83301,1.16874,0.898299
2.19612,2.51227,0.0790878,-1.56502
-0.0456495,2.51649,0.837765,-1.01116
-1.66699,1.14279,0.293491,-1.96492
-2.16569,2.13893,0.211489,-0.0482778
0.0639814,1.88466,-0.815057,-0.610314
0.875556,0.0824638,-1.72683,-1.62055
-0.573394,1.20655,-3.39156,0.802512
-1.11126,-0.238165,-0.247853,0.345221
0.671544,1.435,-2.11254,-0.80053
-0.399292,-0.986995,0.17394,-0.588835
-2.06272,2.55615,0.672412,0.601479
0.218365,1.9264,-2.6488,0.0829735
-0.171141,0.373636,0.181649,-0.741913
0.232346,2.89303,-0.639898,-0.710827
2.28302,1.88201,4.92843,0.138162
-1.65072,0.520297,1.15159,-0.609372
-2.12939,-0.546636,-0.354394,0.736427
-1.81191,2.20812,-0.453364,-0.76638
-0.146302,0.0190164,1.50562,-0.608481
1.6142,0.829193,0.0401588,0.135679
1.23793,3.2251,0.627831,-0.522654
0.160841,2.97205,-5.33237,0.545958
-0.677005,3.34441,0.0536826,2.26376
-0.460013,0.0790234,-0.5408,1.64553
1.22342,0.33588,0.410332,0.00767547
0.0800173,1.96557,-3.72517,-0.320259
-0.289516,0.367046,-0.377244,-0.296692
-2.60015,1.99565,0.279938,0.731029
-1.46986,2.77945,1.25827,-1.3719
-0.240238,2.3694,-2.46946,-0.2172
0.434457,2.59873,-0.686047,0.216817
-0.253538,4.25359,-0.483816,0.225553
0.963766,1.4455,1.87955,0.0171246
0.450283,1.36685,-0.9067,1.60749
0.823265,1.08995,0.656915,0.238068
-0.474111,2.05965,0.544119,-0.307482
0.351712,0.0671645,-3.37816,0.255374
-1.19094,2.5338,1.71298,0.156334
-1.63991,2.00554,-2.5054,-0.522326
1.22306,0.773684,4.22624,0.722225
0.350329,2.41941,-1.30566,1.18432
-0.0570091,0.323302,-0.801223,1.16085
-0.526725,1.10151,-2.73923,1.38932
0.542973,2.08709,0.124481,0.110833
-0.952868,0.828923,-3.71973,-1.48105
-0.587331,2.53732,1.84078,-0.0649335
-1.3379,4.26353,-1.32531,-0.243223
-2.35615,2.17027,4.84187,-0.234621
-2.31864,1.8536,-0.846618,0.449007
0.918062,0.123678,-2.61169,-0.733663
0.424663,2.86492,0.0345827,-0.380987
-2.35204,2.24903,-0.373727,0.396282
2.83487,0.0471259,0.552351,0.17275
-1.58338,-0.258535,0.292057,-0.597563
0.075113,0.0450593,-0.376318,-0.539719
2.22588,0.22509,3.28824,-0.352905
-0.0985635,0.333875,3.67096,0.228354
-1.70316,2.55199,0.875302,-0.945392
1.65371,1.71926,1.26219,-0.849718
0.397695,3.03865,-1.01182,0.190097
-3.68151,1.0347,1.18766,-1.47109
0.0141405,1.10965,-0.268444,1.35751
0.358688,1.95938,0.349826,0.3984
1.63368,1.94059,0.138605,0.40798
1.45244,1.4061,1.66212,-0.863886
-1.65,-0.402255,1.41769,-0.345105
-0.0821502,1.61289,0.337522,1.51298
2.36525,2.32467,0.773516,0.605031
1.28182,-0.201141,0.259916,-0.529633
-1.79819,0.6097,0.809591,1.19125
1.42796,1.8047,0.92877,-0.412462
0.101672,-0.79788,-0.0484252,-0.269458
0.0221634,2.85373,-0.187451,0.27825
-1.34676,2.02327,-0.433844,0.670851
-1.70446,1.97202,1.19452,-1.43591
1.40099,1.84084,-5.09122,-0.299574
-0.994745,1.29491,-1.54915,-3.74423
4.29771,0.866149,-0.192851,-0.225811
0.672941,4.06051,2.28384,-0.915635
-1.57413,1.31549,0.173678,-1.27535
0.678189,2.31357,0.0610172,-0.071785
0.269024,2.73549,1.21125,0.953442
-0.0768952,-0.740743,-0.641793,0.569014
0.367244,1.94766,-0.688468,-0.332226
-1.34442,1.76036,0.608974,-1.20827
-0.245484,2.76201,-1.23793,1.07985
-1.24761,1.9246,-0.0799685,0.846031
0.410114,3.26297,1.79604,-0.517685
0.223589,1.28579,-4.27219,0.951014
-1.84933,0.730394,-0.547938,1.02126
-0.244866,0.911064,1.17585,0.18709
-5.41567,-0.368099,2.5579,-0.325666
1.34779,2.69213,1.35888,1.076
-0.171947,1.65542,0.0211411,-0.828818
0.48813,1.6798,5.26144,0.728853
0.625415,1.9702,-4.36935,0.657997
-0.852067,0.751654,2.68377,1.80304
0.48814,1.11148,0.769391,0.163113
0.539265,1.37904,-0.749514,-0.290425
-0.220382,1.14128,-0.202848,0.538683
-3.21624,1.98617,1.06353,0.0504433
0.667161,0.821871,0.0574152,0.125353
-1.97304,1.95718,-0.838869,0.910943
2.74455,1.74354,-2.21338,0.455172
-1.79174,1.53756,0.261084,0.757299
0.310602,2.07156,0.913514,0.854864
0.666101,1.36578,0.462394,-0.414157
-0.903529,1.25531,0.122866,-1.00979
-0.0264407,2.11837,-0.183099,0.0870756
0.167139,0.1253,-4.04042,0.359493
2.05746,-0.299034,-3.32638,0.731184
4.07613,-1.0995,-0.248738,0.0063996
-0.38343,-0.243311,-0.542835,1.05897
-0.949537,2.17155,-0.63108,-0.0696764
-0.807362,0.82868,1.51846,-1.64515
1.08991,0.435317,5.17316,0.0522558
0.494396,0.749586,1.95003,-0.846461
0.139546,2.90296,0.166214,0.44992
1.27772,1.00799,1.51074,0.157629
3.01934,-0.535483,2.00006,0.15689
-0.887479,2.79426,0.164469,0.701192
1.68394,4.12275,-1.85615,-0.506531
0.236805,2.91566,-0.286527,-0.313917
-0.798381,2.08625,-2.11199,0.584445
0.930294,3.33895,-0.905381,0.458288
0.706026,3.11235,0.506382,-0.534916
-0.605506,2.43568,-0.936597,0.0766657
0.512361,3.32858,1.47932,-0.522493
0.837862,-0.858822,1.21964,-1.95955
0.550967,1.65666,1.12134,-1.09842
1.16182,1.70797,-0.0235212,-0.855171
-0.068672,2.44375,-0.130694,-1.24836
1.44797,1.37157,1.69093,1.24013
-0.0821954,2.36193,-10.0663,-0.0524761
-1.49313,2.1617,-1.47311,0.365999
0.170681,2.038,0.0299017,0.577337
-0.717002,1.28697,0.481082,0.486993
-0.770868,2.50606,0.101328,0.942456
-0.820355,1.92024,-1.21477,-0.307572
0.0744047,1.579,0.857982,0.667611
-3.46249,-0.0706628,-0.0285268,-2.06291
-0.391427,1.70415,1.236,-1.15964
-1.59032,2.37114,-0.935557,-0.296318
-0.0917554,2.57138,-0.966123,-0.595596
-1.37881,2.06421,0.61748,-0.683319
0.587472,2.2113,4.36357,0.732183
0.53626,3.03976,0.383799,0.12758
1.68587,-0.399343,2.44604,-1.18078
0.0865577,2.27584,-0.0821917,0.594852
1.97928,1.75848,0.0215999,0.437552
-3.45594,1.42264,-0.931051,1.28696
1.01193,2.15171,-1.17841,-0.687675
-2.92312,2.12439,-3.19438,0.437566
1.53412,-0.320485,-0.376846,-0.340617
1.67835,0.228546,2.30818,0.182864
0.654964,1.44285,1.03108,-1.1558
1.12044,2.27735,0.410672,-1.0562
-0.556561,0.914676,-1.12914,0.442054
-1.17288,1.85425,-0.172084,0.0457279
1.25963,1.25355,-2.82619,-0.805477
-0.503763,2.53375,-1.08753,0.448162
-0.0967485,2.09713,-1.06965,0.407848
-1.3333,1.58455,0.216478,-0.794706
-1.26339,3.06541,2.34582,-0.118765
1.06079,1.8313,0.183682,-0.558718
-0.423496,-0.362792,-0.904899,0.339829
-1.55436,1.78293,-0.416156,-0.280545
0.487669,-0.304412,1.63868,-0.337644
-0.88826,3.30364,2.21481,1.03028
-2.47904,-0.0528973,0.785474,-0.00763552
-0.608724,2.6121,-0.47874,0.825227
0.978815,2.7137,1.17377,-0.659551
-0.160406,2.66408,0.563021,0.0511332
2.51473,3.10993,-0.212571,0.448649
-3.62864,1.81009,-0.661143,1.08794
-0.914799,1.77783,-0.280468,0.0967434
-0.188429,1.51863,2.99383,0.786961
-0.588599,2.68767,-0.0889487,0.448878
2.57805,1.67825,-1.63848,0.451319
0.635873,3.37106,-0.623905,-0.182721
1.75932,0.925833,0.229266,0.105314
1.10643,3.23663,-1.87029,-1.03829
0.907561,1.55914,-0.0223906,-0.337143
-0.860361,1.86873,0.134433,-0.403499
-0.597873,0.381459,0.133379,-1.4507
-0.106553,1.86183,2.08558,-0.817156
-0.79065,1.55173,0.842145,0.252628
-1.61507,2.20977,4.62407,-1.35506
0.18999,-0.358955,0.498624,0.718738
3.03481,2.7607,1.24388,-0.293966
-0.685099,0.9917,-1.0248,0.862432
2.27549,0.701544,-0.277973,-0.47278
1.73331,0.0846905,-0.308396,-0.349002
-0.877298,2.6557,0.338754,0.36065
-1.0074,1.83877,3.73693,-0.159344
-0.335398,2.19824,0.262181,-0.390566
0.521001,1.68017,-1.02952,-0.792692
-1.58093,1.13959,0.338919,0.20599
1.12369,2.0217,-0.848407,-0.0394164
0.0785038,1.492,-0.487463,-0.3644
2.26117,3.12621,-4.68951,-0.477687
-1.15453,1.70891,2.34167,-0.416909
0.507122,3.40419,-0.450738,-0.54358
0.663024,3.41058,-2.32853,1.41533
0.546465,2.50126,-1.35596,-0.704721
-0.917231,0.450903,-0.0720387,-1.41008
-2.92194,2.35986,-0.822642,0.622534
0.466722,2.34905,-2.50301,0.879828
1.37889,0.0393271,1.47733,-0.739792
4.07165,0.260869,0.291739,-0.108781
0.852325,1.24424,-0.855838,0.256446
2.57306,1.56715,-0.775079,0.499299
-2.49587,1.08241,-0.170012,0.375787
0.69355,2.09945,0.484499,-0.253249
-0.256577,0.683305,0.118865,0.794213
-0.155797,1.64287,0.124807,0.376532
0.403187,-0.638923,0.0160114,0.487261
-0.727875,2.17333,-1.21041,1.80973
0.518751,0.0727249,-0.809524,-0.191649
0.123589,0.443504,0.0643274,-0.174497
1.59213,2.39018,-0.217257,2.00736
-2.62001,-0.351917,-0.00287188,0.210548
-1.72967,1.43938,0.150842,-0.0729027
0.517359,0.619093,0.660883,0.0718459
0.978744,0.680351,-0.528401,-0.236487
0.74747,2.18846,-3.1535,-1.24321
-1.53307,0.272721,-0.58975,-0.21746
-2.10084,2.56661,-0.436642,0.771174
1.7317,-0.271484,1.90475,-0.0309255
-1.22344,0.892748,0.431997,0.654888
-1.61008,3.09847,3.76969,0.510289
-1.68425,-0.754081,2.09001,-0.0391984
0.72563,2.81056,0.783449,0.0917728
0.491483,2.69824,0.220546,0.741116
1.52813,2.86606,0.581874,-0.388806
0.466857,0.371958,-0.0970203,0.232861
-0.56886,2.96193,-1.0976,0.226298
3.49345,1.82105,-2.13564,-0.114589
2.38149,-0.347445,-1.24376,-0.209196
-1.41542,1.16868,-3.21473,1.26862
0.279046,0.541518,-0.414904,1.82284
-1.83426,1.66057,-2.1361,-0.306436
0.958246,2.0204,0.282011,-1.10175
-2.85687,2.87604,-2.07566,-1.14428
-0.491412,0.71628,-0.216002,-0.0176275
0.500131,2.39303,0.163192,0.0673871
0.795711,0.88315,0.0302026,0.636459
-1.12565,2.12833,-0.260184,-0.679507
0.697509,2.65421,0.230089,1.3584
-0.998205,0.0919174,0.104891,-0.533717
2.07903,0.201894,0.641884,0.120616
0.702688,2.43283,-0.19999,-0.34528
1.63054,0.170368,-0.505925,0.549957
0.0778284,1.50494,5.31309,-0.551807
-0.88688,3.04236,-1.65167,0.454826
-2.27489,2.53399,-1.54777,-0.476838
0.820413,3.11104,-3.09835,0.484705
1.64332,0.116621,3.25389,0.756874
-0.0167426,0.969268,-1.08583,0.662089
0.730548,1.53545,2.60329,-0.536538
-1.08269,2.4368,-1.60684,-1.02392
-1.52882,0.717252,1.90763,-0.5299
-1.96215,2.57498,-1.58164,-0.815338
-0.354152,1.78165,-1.98332,-1.0414
0.185652,0.612371,-1.55616,0.776794
-0.370102,1.7797,-4.90293,-0.128009
1.82723,2.75461,0.140905,-0.489703
2.03679,3.01587,-5.79034,0.427654
2.87615,2.20429,-0.87866,0.027887
-0.175247,1.26016,-1.72187,-0.644323
-0.461508,1.58147,-1.43782,0.0585183
-1.55641,0.946645,-1.64067,-0.417205
-2.29324,1.68616,-3.15025,0.283774
-0.367058,2.30899,4.56547,0.651043
-1.5018,-0.631736,0.0477741,-0.509861
0.407552,-0.956417,-2.9053,-0.155
-1.96655,0.558844,-0.75286,-0.231443
1.60128,3.0635,-1.30573,-0.675016
1.12597,1.94674,-2.41447,0.148591
-0.0742734,1.17892,1.98424,-0.280959
-0.280302,1.91982,-0.192602,-0.154894
-0.203275,1.86668,-3.00494,-0.0607724
-1.99681,3.01116,0.0288193,0.124591
1.17081,2.9316,-0.0685826,0.1472
-0.0589119,3.42646,-3.15306,0.201602
1.79759,1.58384,1.8918,0.0225266
-0.197083,1.67445,-1.27945,-1.12879
1.1374,1.9671,-0.990686,-0.174418
-2.76993,-1.12184,1.03173,0.96832
2.09848,1.21385,0.789058,0.477096
-1.49113,2.25794,1.64514,-0.379144
2.40262,-0.508884,-0.986531,-0.934146
0.571706,1.96552,0.0850874,0.630321
-0.293288,1.9644,-0.256899,-0.86442
-1.0922,1.1629,0.360552,-0.0885183
0.662604,1.84098,-0.488823,0.222179
0.318338,2.87574,0.415087,-0.0841684
-0.0744012,0.328046,0.140589,-0.10525
-1.24108,2.00516,0.87689,-0.909526
-1.33749,1.33905,0.37449,-1.23774
0.0871487,3.31762,-2.10091,-0.0608754
1.38574,3.42987,-0.0871618,0.180047
-0.910897,2.02457,-0.92289,0.62477
-1.1594,1.62337,0.217482,1.38408
-2.71806,4.69652,-0.32279,1.20973
0.397469,2.15188,-0.828049,-0.609179
-1.60963,1.31428,-1.69433,0.627053
0.649884,3.54999,-1.10512,-0.909893
-1.13395,0.92773,-0.335898,-0.873805
-0.747424,1.19383,0.932847,-0.484448
2.28924,0.750413,1.62891,0.105229
-1.13969,-1.00504,-0.170179,-0.481821
-0.679385,2.25717,0.285424,0.0634416
1.48984,1.96995,-2.21025,0.352621
0.413666,1.98852,0.46797,0.887341
0.521988,3.62437,2.34529,0.0962375
1.05805,3.03479,5.58273,-0.151759
-0.028327,2.0055,1.29532,-0.145084
-0.308704,2.38211,0.0135801,-0.935129
-2.26104,3.45145,1.04567,0.12613
-2.03095,1.8807,0.646688,-1.12123
-0.313687,2.12867,0.682406,-0.0126498
0.215417,0.961923,0.255339,0.859332
-0.507325,4.03641,-0.638967,-0.659096
1.46028,3.13326,-2.06095,-0.104974
-1.89832,-0.225269,-0.922463,0.0711617
-0.439111,2.04056,2.21519,-0.620908
0.632378,1.64874,0.805365,2.127
2.65225,1.66387,0.199863,0.327707
1.72476,-0.0868881,-4.27483,0.632336
-0.376228,-0.408076,-1.10155,-0.0993243
-2.14405,2.19811,-2.13929,0.743153
-1.36049,2.01656,-2.62558,1.34153
-1.53807,1.42694,-1.83789,1.04248
1.36515,2.12954,1.0007,-0.853158
0.447085,1.32864,2.4755,0.3512
-2.93242,1.79311,-0.876303,1.08503
1.20308,0.0592649,0.472057,0.195177
-0.269073,2.14167,1.3109,0.0463371
-1.22783,1.87503,-4.46158,-1.17269
-1.19502,1.7768,-5.30527,-0.0588466
0.382344,1.35535,-0.239093,0.181737
-0.270494,2.30338,-0.30958,-0.761294
0.550504,1.24564,0.789562,-0.502595
-0.361959,-0.606814,0.333094,-0.150366
0.227007,2.12294,-0.441969,0.640626
1.32436,-1.12887,-3.0089,-1.58358
-0.552251,1.61055,0.29279,0.329919
-2.21306,2.24018,-0.0545719,-1.47896
0.574246,1.40418,-0.182214,0.0786022
0.0532487,0.426661,0.0620656,-0.136588
4.16845,2.72213,1.63772,0.0389578
0.295839,2.04463,0.29563,0.911694
2.37736,-0.136419,-0.732939,-0.15278
-1.12353,3.05189,1.65573,1.65181
1.71055,1.89702,1.27939,2.79228
2.20786,1.13237,-0.305228,-1.07572
0.963931,1.90161,0.188123,-0.782387
-1.85378,1.98433,0.354785,0.900226
0.846343,1.61518,0.103719,-0.404939
1.40477,2.19258,0.461584,0.388291
-1.1919,2.66157,0.861901,0.194501
-0.142804,2.17128,-0.283819,0.379683
2.37254,1.18936,2.05294,-0.502908
-0.391992,1.71302,-1.06175,-0.514832
0.674856,2.1162,-0.152953,0.277111
-1.11809,0.672076,-0.545886,-0.799071
-0.578864,2.76265,-0.235746,-0.555502
-1.9988,1.62598,0.120799,-0.335889
-0.937859,-0.591598,-0.901121,-1.16112
-1.26782,3.14306,-0.880385,-1.14315
-0.794202,1.07818,-1.73555,0.985694
2.30362,2.3878,-1.27463,-0.172957
-1.33907,2.25595,-1.54296,-0.611018
-2.45293,2.43218,0.0450065,0.15617
3.32408,1.38804,5.49879,0.883329
2.31231,2.3453,0.0292,-0.519751
-0.286508,2.96452,-0.971363,-0.73709
2.54895,2.18678,3.07944,0.403763
3.83726,-0.165179,1.31196,0.589238
0.644816,2.00592,-0.814034,0.424603
2.30378,1.15167,0.260375,-0.134386
1.95288,2.01716,1.35879,0.613765
0.309357,1.67367,-0.500295,-0.851675
0.713102,-0.575266,0.0992018,0.781056
-0.467556,1.5884,0.66518,-0.662555
1.96265,1.72156,0.167996,0.387945
-1.00012,2.84143,1.00254,1.21097
-0.588856,-0.811047,-2.15301,0.309454
-2.85112,1.69076,0.457509,-0.0978901
-0.624614,2.05699,-2.9386,-0.81093
-1.32095,0.0170774,0.271513,-0.664869
1.92784,0.742122,-2.58921,-0.543049
-0.101949,2.42198,1.33801,0.183472
0.247875,1.56035,-1.39707,0.046454
-0.891759,1.60282,-0.543268,0.74499
-3.0134,-2.98067,0.861312,0.486329
3.01958,2.6836,0.128991,-1.7866
3.12162,1.35742,0.648272,-0.314267
-0.561455,1.35775,-0.0744195,-0.334931
-0.0173364,0.589693,-0.240068,0.365429
1.40479,3.09954,-0.75867,0.419258
1.3815,1.49321,-1.84378,0.245216
-0.707525,0.161044,-0.312823,-0.316536
1.31604,5.3083,0.341557,1.64165
0.964996,1.56373,-0.0978957,0.521556
0.484573,1.9455,-0.424602,-0.110333
-1.2223,1.74856,-0.740246,0.630662
2.78569,2.33358,1.73884,-0.576805
-0.24431,1.42093,0.710824,-0.0554105
-1.02616,2.56972,-1.31062,0.468611
1.92632,2.15857,-0.488101,0.285948
-0.509585,1.15944,-0.476703,0.645098
-1.35758,1.02267,-0.539895,0.15356
-0.815752,-0.0213002,-0.129249,1.02873
-1.53696,3.59054,-0.599241,-0.280395
2.13857,1.26416,-1.15674,0.349386
1.14049,2.04091,-0.542995,-0.123435
0.946314,2.50708,0.193097,1.54587
2.04784,2.47093,-0.0442276,0.436078
0.316812,-0.796171,-0.585825,-0.254102
0.841682,0.395297,-0.24509,-0.515572
-0.437518,1.0228,0.855534,-0.90291
1.0915,-0.0651749,-3.45049,0.350889
-0.877593,2.3539,0.0813162,0.882306
2.10245,0.401021,-0.0715538,-0.384798
-1.8274,1.97734,1.3705,0.166838
1.91361,-0.0368678,0.284076,0.987866
2.10642,0.224824,4.49497,0.31764
-1.34634,1.89403,0.580696,-1.40933
-1.35112,2.8974,0.915806,0.238014
-1.76279,1.80247,2.01856,0.825859
-0.954431,1.72504,0.439857,0.489085
-0.394678,2.55616,-1.05856,-0.656823
-0.296952,2.52117,-0.395713,-0.17581
-0.322882,1.98328,-2.15143,0.455333
1.38105,-0.119886,3.34866,-0.550338
-1.74972,3.18069,0.467704,-0.446422
-1.55246,0.962221,2.28836,-1.64338
0.0599833,1.19409,0.848081,-1.27038
0.145522,1.30663,-5.74933,-0.442462
0.798649,0.190895,-0.0568184,-0.685948
-0.776474,1.63842,0.748478,-1.40703
-0.443162,1.78403,-1.15922,-0.0476656
-1.73694,2.33192,-0.437294,-0.330526
-1.13,1.87663,0.21577,0.0106286
1.46256,0.50152,-0.124554,0.432697
2.50332,1.26066,-4.25919,-1.152
0.817081,1.19137,0.31763,0.585229
1.053,1.26917,-1.67266,0.0810319
0.371879,2.39028,1.34245,0.293864
1.30032,0.908669,3.49652,-0.750133
1.0265,2.65635,-0.0614713,-0.853029
0.919771,2.6607,0.0827605,-0.137948
-0.771256,-0.183005,0.358006,0.294651
1.34802,2.66518,-0.760466,0.664924
-0.0182173,2.23728,3.253,0.167669
-0.622556,0.0137893,0.0235997,-1.15283
-0.20457,0.726096,0.400781,-0.273232
-2.29011,2.91861,2.07464,-0.224513
-0.166718,0.419405,-1.13566,0.0850477
-0.473464,1.48654,-0.642541,0.934255
1.33907,3.12984,-2.60402,0.830266
1.3945,1.98893,1.00312,0.526529
-1.80821,1.89828,0.871314,-0.764245
1.73393,2.98628,3.17574,-0.216207
-1.18717,2.05815,-0.972097,1.05118
-0.80376,0.491382,1.16118,-0.0428477
-2.09066,0.0150195,1.02078,-0.78491
-2.79647,2.49055,3.035,-0.924297
-2.77014,1.14156,-2.34403,-0.652954
3.84991,2.65356,0.321576,-0.386462
1.31545,0.565757,-0.766639,-0.411699
-0.207937,1.59424,-1.22442,-0.45031
1.08419,1.35527,-0.54861,0.317669
-0.446273,0.545218,0.39717,-0.324983
2.4803,-0.803659,-0.855292,0.526411
3.44029,0.41193,-0.417251,-1.57451
1.11382,2.31053,-1.3162,-1.04043
2.04217,0.667772,3.87383,0.584288
1.65965,3.70915,-0.307933,-0.159038
-1.41272,2.52088,0.389872,-0.0192264
1.70948,2.44635,-0.955959,0.0811743
0.781219,1.42613,-0.271035,-1.22035
3.19599,2.16154,0.0424135,-1.06344
0.577373,2.79026,0.823217,1.05466
0.724763,2.43683,0.242792,0.843939
0.680743,2.13045,2.9936,0.32296
1.48242,1.17849,2.15301,1.58602
-2.09085,0.800858,-0.201848,0.455439
-1.28498,0.763156,0.584618,-1.15089
-1.96798,3.00393,-0.467636,0.125877
1.10625,0.199059,-1.36732,1.17351
-0.177514,3.1994,-0.574049,1.56744
1.32867,3.04195,-4.96316,0.915322
0.1201,2.77789,-0.104557,-0.651006
-3.76439,2.60453,-0.0206156,0.127192
-1.18399,2.28044,0.121277,-0.178093
0.514635,1.79273,-0.497779,-0.0292359
-1.18274,0.0813927,-2.13543,0.212787
-0.516706,2.83759,-0.377525,-1.12379
1.05495,0.0463858,5.37705,0.705101
-1.69465,2.48893,-0.00993354,-1.09067
-1.05677,-0.464862,-0.212383,-0.361759
-1.31505,2.13969,-4.99105,-0.589115
0.671689,2.67708,-0.631685,0.387251
-1.07402,0.929767,2.09804,-0.542912
1.65765,1.92828,0.346532,-0.0885408
-0.253121,-0.261426,1.63649,1.33765
-1.83804,1.77253,-0.723543,-0.276454
-0.847928,2.09201,2.58575,-1.15461
1.28814,1.85329,-0.127071,-1.07313
1.47967,0.248103,-0.863768,0.954909
2.03652,-0.220245,0.298993,0.0181336
-0.682414,2.4342,1.27561,-0.0951801
0.861407,0.257667,-0.275028,-0.313194
0.290339,-0.0287828,0.114559,0.245233
0.277562,2.36139,-0.112437,0.4069
0.493793,-0.0285095,-0.442212,0.872468
-0.959803,1.36101,-0.0488219,-0.279519
0.488814,2.11584,1.72847,0.61046
0.78817,2.03789,-0.485016,0.136499
-2.79368,1.73396,3.61663,-1.50232
0.685904,2.58486,2.30625,-1.76062
1.77021,2.72174,0.367118,-1.23915
0.503436,1.58699,0.326417,-1.68247
2.15378,3.16912,-0.50972,-0.0691647
0.172575,2.00458,-1.12548,1.3526
0.283211,0.141879,0.509832,-0.813496
0.126269,0.52116,1.15174,-0.376758
1.38867,1.77706,3.11615,-0.697955
-0.230567,3.05961,1.07843,-0.622546
1.15328,0.624296,-0.655063,-1.12883
-1.4888,1.80687,1.27713,-0.823346
-0.208386,1.44083,-0.268821,-0.0933712
-2.39119,1.83368,0.698497,-0.0411144
-2.14017,-0.601684,0.00531377,-0.293036
0.557118,2.50769,3.55319,0.189719
-0.513428,0.289074,0.18908,0.254897
1.4291,1.89959,-2.11929,-0.218427
-2.7422,1.83962,1.31693,-0.478138
0.106134,1.98827,-0.00960665,-0.481683
-1.44533,1.1711,-3.2053,-0.943715
4.46925,1.38926,1.61178,0.197995
0.514774,2.03216,-0.0381024,-0.854734
-0.0294987,1.75517,-2.79693,0.298996
3.91092,1.77934,1.80276,1.26117
2.37127,1.23179,1.37076,0.564474
0.864191,3.49749,1.8631,-1.35674
-1.35339,2.31993,-0.334421,-0.320467
